ticker,date,ai,fwd_1q,fwd_1y,fwd_3y
NOV,2016-03-31,2.7698,0.0835,0.2964,-0.1286
NOV,2016-06-30,3.0037,0.0935,-0.0155,-0.3272
NOV,2019-03-31,4.1455,-0.1635,-0.6267,-0.2504
NOV,2019-06-30,3.5359,-0.0443,-0.4439,-0.2255
NOV,2019-09-30,3.3935,0.1842,-0.5696,-0.2223
NOV,2019-12-31,3.9257,-0.6057,-0.4493,-0.15
NOV,2020-03-31,5.2944,0.2462,0.3957,0.9153
NOV,2020-06-30,6.3666,-0.2604,0.2506,0.3362
NOV,2020-09-30,4.9533,0.5155,0.447,1.3598
NOV,2020-12-31,7.0224,-0.0007,-0.0089,0.5151
NOV,2021-03-31,7.0179,0.1166,0.4388,0.4635
NOV,2021-06-30,7.7269,-0.1443,0.1138,0.2818
NOV,2022-03-31,30.0156,-0.1357,-0.0462,-0.1916
NOV,2022-06-30,25.9473,-0.0405,-0.0407,-0.2182
NOV,2022-09-30,24.8474,0.2943,0.3059,-0.1266
NOV,2022-12-31,31.9442,-0.1115,-0.0183,-0.2003
NOV,2023-03-31,2.2168,-0.1306,0.0665,0.0884
NOV,2023-06-30,1.9457,0.3062,0.1997,
NOV,2023-09-30,2.4792,-0.027,-0.2248,
NOV,2023-12-31,2.4112,-0.0348,-0.2681,
NOV,2024-03-31,2.5078,-0.022,-0.2053,
NOV,2024-06-30,2.4492,-0.156,-0.3207,
NOV,2024-09-30,2.0999,-0.0814,-0.1372,
NOV,2024-12-31,1.9425,,0.113,
NOW,2014-03-31,14.085,0.034,0.3148,0.4598
NOW,2014-06-30,14.5773,-0.0513,0.1993,0.7108
NOW,2014-09-30,13.8098,0.1543,0.1815,0.9995
NOW,2014-12-31,15.9987,0.1611,0.2758,0.9217
NOW,2015-03-31,13.7107,-0.0567,-0.2234,1.1002
NOW,2015-06-30,12.9177,-0.0654,-0.1064,1.321
NOW,2015-09-30,12.0555,0.2464,0.1397,1.8168
NOW,2015-12-31,15.0909,-0.2932,-0.1412,1.057
NOW,2016-03-31,8.2897,0.0853,0.4297,3.0289
NOW,2016-06-30,9.0212,0.192,0.5964,3.1351
NOW,2016-09-30,10.8079,-0.0608,0.4849,2.2072
NOW,2016-12-31,10.1339,0.1766,0.754,2.7977
NOW,2017-03-31,11.9739,0.2118,0.8915,2.2763
NOW,2017-06-30,14.5705,0.1088,0.6271,2.8213
NOW,2019-03-31,15.2441,0.1139,0.1626,1.2593
NOW,2019-06-30,16.9769,-0.0755,0.4753,0.7319
NOW,2019-09-30,15.6983,0.1122,0.9106,0.4875
NOW,2019-12-31,17.4552,0.0151,0.9497,0.3753
NOW,2020-03-31,14.3313,0.4134,0.7451,0.6216
NOW,2020-06-30,20.2594,0.1974,0.3567,0.3874
NOW,2020-09-30,24.2591,0.1349,0.283,0.1525
NOW,2020-12-31,27.5328,-0.0914,0.1793,0.2835
NOW,2021-03-31,19.9439,0.0989,0.1135,0.5245
NOW,2021-06-30,21.9163,0.1323,-0.1347,0.4315
NOW,2021-09-30,24.8173,0.0431,-0.3932,0.4373
NOW,2021-12-31,25.8881,-0.1421,-0.4018,0.6332
NOW,2022-03-31,17.5469,-0.1461,-0.1655,0.4296
NOW,2022-06-30,14.9796,-0.2059,0.1818,1.162
NOW,2022-09-30,11.8903,0.0282,0.4803,1.4371
NOW,2022-12-31,12.2267,0.1969,0.8196,0.9727
NOW,2023-03-31,12.8729,0.2093,0.6406,0.1249
NOW,2023-06-30,15.5664,-0.0054,0.3998,
NOW,2023-09-30,15.483,0.2639,0.6001,
NOW,2023-12-31,19.5689,0.0791,0.5005,
NOW,2024-03-31,16.9674,0.0318,0.0443,
NOW,2024-06-30,17.509,0.1369,0.3069,
NOW,2024-09-30,19.9126,0.1853,0.0289,
NOW,2024-12-31,23.6107,,-0.2775,
NPO,2012-03-31,1.404,-0.0908,0.245,0.6095
NPO,2012-06-30,1.2924,-0.0364,0.3583,0.5408
NPO,2012-09-30,1.2517,0.1358,0.672,0.0995
NPO,2012-12-31,1.3981,0.2511,0.4095,0.0877
NPO,2013-03-31,1.7055,-0.008,0.4202,0.148
NPO,2013-06-30,1.6932,0.1862,0.4413,-0.1056
NPO,2014-03-31,4.3047,0.0067,-0.0897,0.0123
NPO,2014-06-30,4.332,-0.1726,-0.213,0.0118
NPO,2014-09-30,3.6297,0.0368,-0.3459,0.3842
NPO,2014-12-31,3.7537,0.054,-0.2912,0.5541
NPO,2015-03-31,4.1347,-0.1296,-0.112,0.2242
NPO,2015-06-30,3.6277,-0.3124,-0.2115,0.2756
NPO,2015-09-30,2.5794,0.1236,0.4735,0.9404
NPO,2015-12-31,2.8506,0.3205,0.5601,0.428
NPO,2016-03-31,3.8403,-0.2272,0.2522,0.1639
NPO,2016-06-30,3.1051,0.285,0.6305,0.4981
NPO,2016-09-30,3.7927,0.1896,0.4362,0.2588
NPO,2016-12-31,4.3758,0.06,0.4054,0.0348
NPO,2017-03-31,4.6592,0.0063,0.1009,-0.4196
NPO,2017-06-30,4.6706,0.1319,-0.0078,-0.2775
NPO,2017-09-30,5.168,0.1641,-0.0831,-0.2662
NPO,2017-12-31,5.8729,-0.1697,-0.3487,-0.1529
NPO,2018-03-31,4.997,-0.093,-0.1557,0.1556
NPO,2018-06-30,4.5935,0.0459,-0.074,0.4559
NPO,2019-03-31,2.2657,-0.0052,-0.3755,0.5864
NPO,2019-06-30,2.2486,0.0797,-0.2136,0.3407
NPO,2019-09-30,2.3838,-0.0221,-0.1627,0.2917
NPO,2019-12-31,2.3341,-0.4054,0.1505,0.6935
NPO,2020-03-31,9.0563,0.2527,1.1917,1.7296
NPO,2020-06-30,10.4301,0.1496,0.9993,1.8085
NPO,2020-09-30,11.4374,0.3437,0.5645,1.2222
NPO,2020-12-31,14.1411,0.1327,0.4748,1.1437
NPO,2021-03-31,7.8593,0.1427,0.159,1.0418
NPO,2021-06-30,8.8132,-0.1004,-0.1473,0.5444
NPO,2021-09-30,8.0078,0.2667,-0.0139,0.9165
NPO,2021-12-31,9.8505,-0.1099,-0.0019,0.6113
NPO,2022-03-31,5.28,-0.1593,0.0746,0.7013
NPO,2022-06-30,4.6293,0.0403,0.6474,1.3998
NPO,2022-09-30,4.7549,0.2821,0.4404,1.7257
NPO,2022-12-31,5.7314,-0.0417,0.4563,1.0172
NPO,2023-03-31,5.5337,0.2889,0.6395,1.467
NPO,2023-06-30,6.7544,-0.0904,0.0994,
NSIT,2012-03-31,0.7717,-0.2326,-0.0597,0.3005
NSIT,2012-06-30,0.59,0.038,0.0541,0.7772
NSIT,2012-09-30,0.6128,-0.0057,0.0824,0.4797
NSIT,2012-12-31,0.6093,0.1871,0.3074,0.4462
NSIT,2013-03-31,1.1563,-0.1397,0.2177,0.3889
NSIT,2013-06-30,0.9812,0.066,0.7328,0.4656
NSIT,2013-09-30,1.0523,0.201,0.1967,0.7213
NSIT,2013-12-31,1.2834,0.1057,0.14,0.7807
NSIT,2014-03-31,1.7983,0.2242,0.1358,0.6364
NSIT,2014-06-30,2.226,-0.2638,-0.027,0.3009
NSIT,2014-09-30,1.6099,0.1441,0.1423,1.0292
NSIT,2014-12-31,1.8576,0.1016,-0.0297,0.4789
NSIT,2015-03-31,1.1601,0.0487,0.0042,0.2248
NSIT,2015-06-30,1.2222,-0.1357,-0.1307,0.6359
NSIT,2015-09-30,1.0409,-0.0282,0.2592,1.0925
NSIT,2015-12-31,1.0083,0.1401,0.6099,0.6222
NSIT,2016-03-31,1.2477,-0.0922,0.4347,0.9225
NSIT,2016-06-30,1.1211,0.2519,0.5381,1.2385
NSIT,2016-09-30,1.4353,0.2424,0.4108,0.7109
NSIT,2016-12-31,1.8137,0.0161,-0.0532,0.7381
NSIT,2017-03-31,1.8449,-0.0268,-0.1499,0.0253
NSIT,2017-06-30,1.7921,0.1483,0.2236,0.2303
NSIT,2019-03-31,1.4439,0.057,-0.2348,0.9491
NSIT,2019-06-30,1.524,-0.0431,-0.1546,0.4825
NSIT,2019-09-30,1.46,0.2622,0.016,0.4798
NSIT,2019-12-31,1.8325,-0.4006,0.0825,0.4265
NSIT,2020-03-31,1.2063,0.1678,1.2649,2.3933
NSIT,2020-06-30,1.3411,0.15,1.0327,1.9744
NSIT,2020-09-30,1.4818,0.3448,0.5921,1.5716
NSIT,2020-12-31,1.8539,0.254,0.401,1.3287
NSIT,2021-03-31,1.8698,0.0481,0.1247,0.9442
NSIT,2021-06-30,1.9521,-0.0993,-0.1373,0.9834
NSIT,2021-09-30,1.774,0.1834,-0.0851,1.3911
NSIT,2021-12-31,2.0703,0.0068,-0.0594,0.4268
NSIT,2022-03-31,1.4897,-0.196,0.3321,0.3976
NSIT,2022-06-30,1.2165,-0.0449,0.6961,0.6005
NSIT,2022-09-30,1.1662,0.2167,0.7656,0.3762
NSIT,2022-12-31,1.3982,0.4258,0.7671,-0.1875
NSIT,2023-03-31,1.9394,0.0236,0.2977,-0.5313
NSIT,2023-06-30,1.9812,-0.0057,0.3555,
NSIT,2023-09-30,1.9708,0.2178,0.4803,
NSIT,2023-12-31,2.3623,0.047,-0.1416,
NSIT,2024-03-31,11.8849,0.0692,-0.1915,
NSIT,2024-06-30,12.6252,0.0859,-0.3038,
NSIT,2024-09-30,13.607,-0.2938,-0.4735,
NSIT,2024-12-31,9.958,,-0.4644,
NSP,2011-03-31,1.4006,-0.0205,0.0324,0.094
NSP,2011-06-30,1.346,-0.2435,-0.0631,0.1968
NSP,2011-09-30,0.8234,0.1467,0.1632,0.3189
NSP,2011-12-31,1.0435,0.2151,0.3166,0.5251
NSP,2012-03-31,0.8051,-0.1112,-0.0503,0.9436
NSP,2012-06-30,0.6622,-0.0607,0.1476,1.1377
NSP,2012-09-30,0.5897,0.2979,0.5242,0.9741
NSP,2012-12-31,0.8816,-0.1235,0.1339,0.6755
NSP,2013-03-31,1251.9342,0.074,0.1157,1.0628
NSP,2013-06-30,1337.1356,0.2475,0.1131,1.8774
NSP,2013-09-30,1659.4004,-0.0345,-0.2561,1.1777
NSP,2013-12-31,1594.5061,-0.1375,0.0216,1.2105
NSP,2014-03-31,1.0467,0.0715,0.8342,2.2119
NSP,2014-06-30,1.1508,-0.1663,0.6735,1.4096
NSP,2014-09-30,0.8591,0.326,0.741,2.5955
NSP,2014-12-31,1.1967,0.5485,0.4464,2.6047
NSP,2015-03-31,1.9995,-0.0224,0.008,1.8313
NSP,2015-06-30,1.9304,-0.1326,0.5447,2.9748
NSP,2015-09-30,1.5842,0.1016,0.6814,4.6843
NSP,2015-12-31,1.7938,0.0792,0.496,3.0929
NSP,2016-03-31,1.1564,0.4981,0.7372,4.0358
NSP,2016-06-30,1.9206,-0.0559,-0.0679,2.3286
NSP,2016-09-30,1.783,-0.0199,0.2283,1.8551
NSP,2016-12-31,1.7324,0.2532,0.666,1.5514
NSP,2017-03-31,2.2628,-0.1962,0.6169,-0.112
NSP,2017-06-30,1.7339,0.2441,1.7605,0.9306
NSP,2019-03-31,3.709,-0.0098,-0.6937,-0.1263
NSP,2019-06-30,3.661,-0.1902,-0.4594,-0.1182
NSP,2019-09-30,2.9173,-0.1242,-0.3202,0.1188
NSP,2019-12-31,2.5196,-0.5638,-0.0306,0.4276
NSP,2020-03-31,1.0328,0.7476,1.2957,2.5171
NSP,2020-06-30,1.8761,0.0183,0.4246,0.979
NSP,2020-09-30,1.8995,0.2489,0.7213,0.6037
NSP,2020-12-31,2.3892,0.033,0.5015,0.55
NSP,2021-03-31,3.7626,0.0844,0.2424,0.4115
NSP,2021-06-30,4.0878,0.2304,0.1449,0.0899
NSP,2021-09-30,5.0867,0.0894,-0.0439,-0.1397
NSP,2021-12-31,5.4481,-0.1453,-0.0191,-0.2994
NSP,2022-03-31,2.1799,-0.0006,0.2331,-0.0499
NSP,2022-06-30,2.1659,0.0275,0.2134,-0.3533
NSP,2022-09-30,2.2195,0.1176,-0.0255,-0.4793
NSP,2022-12-31,2.4926,0.0745,0.0524,-0.627
NSP,2023-03-31,1.9161,-0.0167,-0.0787,-0.7508
NSP,2023-06-30,1.8708,-0.1748,-0.2155,
NSP,2023-09-30,1.4973,0.2071,-0.0766,
NSP,2023-12-31,1.8404,-0.0593,-0.3213,
NSP,2024-03-31,2.2203,-0.1627,-0.1637,
NSP,2024-06-30,1.8005,-0.0288,-0.3207,
NSP,2024-09-30,1.7272,-0.1128,-0.4213,
NSP,2024-12-31,1.4879,,-0.4778,
NTAP,2011-06-30,3.1886,-0.3571,-0.3971,-0.2973
NTAP,2011-09-30,1.7553,0.069,-0.0309,0.2916
NTAP,2011-12-31,1.9333,0.2344,-0.075,0.1707
NTAP,2012-03-31,2.5796,-0.2893,-0.237,-0.1853
NTAP,2012-06-30,1.4772,0.0333,0.1873,0.025
NTAP,2012-09-30,1.554,0.0204,0.3013,-0.0643
NTAP,2012-12-31,1.6026,0.0182,0.2356,-0.1734
NTAP,2013-03-31,1.6468,0.106,0.0926,-0.1589
NTAP,2013-06-30,2.3156,0.1325,-0.0183,-0.3101
NTAP,2013-09-30,2.7682,-0.0311,0.0243,-0.106
NTAP,2013-12-31,2.6298,-0.0997,0.0243,-0.0864
NTAP,2014-03-31,2.2333,-0.0062,-0.0226,0.2105
NTAP,2014-06-30,1.9956,0.1816,-0.1207,0.1711
NTAP,2014-09-30,2.5282,-0.0311,-0.298,0.0884
NTAP,2014-12-31,2.4033,-0.1409,-0.3469,0.4266
NTAP,2015-03-31,1.9079,-0.1059,-0.2123,0.8584
NTAP,2015-06-30,1.5909,-0.0567,-0.2008,1.6543
NTAP,2015-09-30,1.4265,-0.0985,0.2434,2.0937
NTAP,2015-12-31,1.1691,0.036,0.3656,1.3954
NTAP,2016-03-31,1.2328,-0.0928,0.5725,1.7048
NTAP,2016-06-30,1.0784,0.4676,0.6665,1.6677
NTAP,2016-09-30,2.1818,-0.01,0.247,0.5591
NTAP,2016-12-31,2.1278,0.1929,0.5994,0.8845
NTAP,2017-03-31,2.7743,-0.0386,0.5004,0.0662
NTAP,2017-06-30,2.5974,0.0982,0.993,0.1946
NTAP,2017-09-30,2.9619,0.2699,0.9953,0.0867
NTAP,2019-06-30,2.979,-0.1423,-0.2538,0.164
NTAP,2019-09-30,2.4514,0.1967,-0.1308,0.2969
NTAP,2019-12-31,3.0106,-0.3251,0.1094,0.0602
NTAP,2020-03-31,1.8302,0.0772,0.8166,0.6836
NTAP,2020-06-30,2.7232,-0.001,0.9112,0.8851
NTAP,2020-09-30,2.6837,0.5274,1.1115,0.8865
NTAP,2020-12-31,4.3529,0.1052,0.4247,0.4446
NTAP,2021-03-31,4.8321,0.1333,0.1694,0.5653
NTAP,2021-06-30,3.9113,0.1037,-0.1838,0.7028
NTAP,2021-09-30,4.3366,0.0306,-0.2934,0.4853
NTAP,2021-12-31,4.456,-0.0928,-0.3292,0.3603
NTAP,2022-03-31,3.9745,-0.209,-0.2075,0.1399
NTAP,2022-06-30,2.6657,-0.0444,0.2085,0.7592
NTAP,2022-09-30,2.5112,-0.0217,0.2643,1.0567
NTAP,2022-12-31,2.4296,0.0718,0.5115,0.9087
NTAP,2023-03-31,2.6024,0.2061,0.689,0.7111
NTAP,2023-06-30,3.6557,-0.0003,0.7264,
NTAP,2023-09-30,3.6297,0.1696,0.6625,
NTAP,2023-12-31,4.243,0.1976,0.3416,
NTAP,2024-03-31,5.0826,0.2328,-0.1485,
NTAP,2024-06-30,5.909,-0.0372,-0.1568,
NTAP,2024-09-30,5.6582,-0.0562,-0.0215,
NTAP,2024-12-31,5.3059,,-0.0587,
NTCT,2012-06-30,2.929,0.1816,0.0811,0.6985
NTCT,2012-09-30,3.5541,0.0188,0.0008,0.3865
NTCT,2012-12-31,3.6307,-0.0546,0.1385,0.1812
NTCT,2013-03-31,3.4042,-0.0501,0.5295,-0.0651
NTCT,2013-06-30,2.5569,0.0938,0.8997,-0.0467
NTCT,2013-09-30,2.8366,0.159,0.794,0.1457
NTCT,2013-12-31,3.355,0.27,0.2349,0.0645
NTCT,2014-03-31,4.3753,0.1799,0.1668,0.0098
NTCT,2014-06-30,4.5109,0.0329,-0.173,-0.2242
NTCT,2014-09-30,4.6755,-0.2022,-0.2277,-0.2937
NTCT,2014-12-31,3.6318,0.2001,-0.1598,-0.1667
NTCT,2015-03-31,4.4557,-0.1637,-0.4762,-0.3991
NTCT,2015-06-30,3.0364,-0.0355,-0.3932,-0.1901
NTCT,2015-09-30,2.9116,-0.132,-0.173,-0.2861
NTCT,2015-12-31,2.463,-0.2518,0.0261,-0.2303
NTCT,2016-03-31,1.7204,-0.0313,0.6522,0.222
NTCT,2016-06-30,1.216,0.3146,0.5461,0.1411
NTCT,2016-09-30,1.6059,0.0769,0.106,-0.2116
NTCT,2016-12-31,1.7312,0.2048,-0.0333,-0.2359
NTCT,2017-03-31,2.0903,-0.0935,-0.3057,-0.3763
NTCT,2017-06-30,2.8223,-0.0596,-0.1366,-0.257
NTCT,2017-09-30,2.6461,-0.0587,-0.2195,-0.3252
NTCT,2017-12-31,2.4828,-0.1346,-0.224,-0.0995
NTCT,2018-03-31,2.1305,0.1271,0.0653,0.0687
NTCT,2018-06-30,4.4812,-0.1498,-0.1451,-0.0391
NTCT,2018-09-30,3.85,-0.0642,-0.0867,0.0673
NTCT,2018-12-31,3.6203,0.1879,0.0186,0.3999
NTCT,2019-03-31,4.25,-0.0955,-0.1568,0.1429
NTCT,2019-06-30,3.8699,-0.0918,0.0067,0.3332
NTCT,2019-09-30,3.5395,0.0438,-0.0533,0.3582
NTCT,2021-06-30,3.5792,-0.0557,0.1861,-0.3591
NTCT,2021-09-30,3.3671,0.2275,0.1622,-0.1929
NTCT,2021-12-31,4.185,-0.0302,-0.0172,-0.3452
NTCT,2022-03-31,4.0516,0.0552,-0.1069,-0.3451
NTCT,2022-06-30,3.2349,-0.0747,-0.0857,-0.2671
NTCT,2022-09-30,2.9535,0.038,-0.1054,-0.1753
NTCT,2022-12-31,3.0858,-0.1187,-0.3248,-0.1676
NTCT,2023-03-31,2.6565,0.0803,-0.2377,0.1096
NTCT,2023-06-30,2.5002,-0.0947,-0.409,
NTCT,2023-09-30,2.2235,-0.2166,-0.2238,
NTCT,2023-12-31,1.6502,-0.005,-0.0132,
NTCT,2024-03-31,1.6398,-0.1625,-0.038,
NTCT,2024-06-30,1.7995,0.1892,0.3565,
NTCT,2024-09-30,2.237,-0.0041,0.1876,
NTCT,2024-12-31,2.2256,,0.2493,
NTNX,2018-09-30,5.9833,-0.0265,-0.3855,-0.1175
NTNX,2018-12-31,5.8277,-0.0926,-0.2484,-0.234
NTNX,2019-03-31,5.2979,-0.3127,-0.5813,-0.2893
NTNX,2019-06-30,3.6738,0.012,-0.0862,-0.436
NTNX,2019-09-30,4.7276,0.1909,-0.155,-0.2065
NTNX,2019-12-31,5.6182,-0.4946,0.0195,-0.1667
NTNX,2020-03-31,2.8699,0.5003,0.681,0.6449
NTNX,2020-06-30,4.2752,-0.0643,0.6123,0.1833
NTNX,2020-09-30,0.1603,0.4369,0.6997,0.5726
NTNX,2020-12-31,0.162,-0.1666,-0.0003,0.4964
NTNX,2021-03-31,0.1611,0.439,0.0098,1.3238
NTNX,2021-06-30,0.1632,-0.0136,-0.6172,0.4874
NTNX,2021-09-30,0.6509,-0.1549,-0.4475,0.5716
NTNX,2021-12-31,0.6499,-0.1582,-0.1824,0.9203
NTNX,2022-03-31,0.649,-0.4545,-0.0309,1.6029
NTNX,2022-06-30,0.6469,0.4238,0.9173,4.2249
NTNX,2022-09-30,3.8259,0.2506,0.6745,2.5713
NTNX,2022-12-31,4.6315,-0.0023,0.8307,0.9843
NTNX,2023-03-31,4.6223,0.0793,1.3748,0.4625
NTNX,2023-06-30,4.9402,0.2435,1.0267,
NTNX,2023-09-30,4.8643,0.3673,0.6987,
NTNX,2023-12-31,6.5118,0.2942,0.2829,
NTNX,2024-03-31,8.3161,-0.0789,0.1311,
NTNX,2024-06-30,7.6898,0.0422,0.3446,
NTNX,2024-09-30,7.254,0.0326,0.2555,
NTNX,2024-12-31,7.4916,,-0.1551,
NUS,2012-03-31,2.0851,-0.1863,-0.2205,0.1095
NUS,2012-06-30,1.671,-0.1681,0.3311,0.0744
NUS,2012-09-30,1.3675,-0.0417,1.5152,0.1408
NUS,2012-12-31,1.3005,0.2017,2.7991,0.1048
NUS,2013-03-31,1.0389,0.3895,0.9039,-0.0604
NUS,2013-06-30,1.4594,0.5719,0.2291,-0.1759
NUS,2013-09-30,2.3197,0.4475,-0.52,-0.2603
NUS,2013-12-31,3.3753,-0.3978,-0.6753,-0.6206
NUS,2014-03-31,1.087,-0.103,-0.2524,-0.2621
NUS,2014-06-30,0.9609,-0.3861,-0.3433,-0.0632
NUS,2014-09-30,0.5506,-0.0209,-0.0551,0.5021
NUS,2014-12-31,0.5317,0.3866,-0.1043,0.7125
NUS,2015-03-31,0.7659,-0.212,-0.3398,0.3411
NUS,2015-06-30,0.5804,-0.1167,0.0209,0.8134
NUS,2017-03-31,2.0673,0.1389,0.3587,-0.5715
NUS,2017-06-30,2.3434,-0.0157,0.2712,-0.3352
NUS,2017-09-30,2.292,0.1162,0.3675,-0.1082
NUS,2017-12-31,2.5473,0.0859,-0.0832,-0.1225
NUS,2018-03-31,2.7546,0.0655,-0.3372,-0.2116
NUS,2018-06-30,2.9241,0.0589,-0.3541,-0.2025
NUS,2019-03-31,1.0627,0.0385,-0.5242,0.1096
NUS,2019-06-30,1.0947,-0.1297,-0.1904,-0.0254
NUS,2019-09-30,0.9458,-0.0272,0.2283,-0.1292
NUS,2019-12-31,0.9118,-0.4589,0.3867,0.1421
NUS,2020-03-31,0.7672,0.7669,1.5,0.9866
NUS,2020-06-30,1.334,0.3205,0.5251,-0.0397
NUS,2020-09-30,1.7443,0.0983,-0.1688,-0.5276
NUS,2020-12-31,1.9014,-0.0245,-0.0432,-0.597
NUS,2021-03-31,1.2406,0.0779,-0.0672,-0.7044
NUS,2021-06-30,1.3318,-0.2803,-0.2107,-0.79
NUS,2021-09-30,0.9394,0.2643,-0.147,-0.7947
NUS,2021-12-31,1.1887,-0.0489,-0.1392,-0.847
NUS,2022-03-31,1.1252,-0.0879,-0.1481,-0.8291
NUS,2022-06-30,1.0185,-0.2223,-0.2023,-0.7923
NUS,2022-09-30,0.7873,0.2759,-0.3337,-0.5905
NUS,2022-12-31,0.992,-0.0587,-0.5107,-0.7453
NUS,2023-03-31,1.714,-0.1459,-0.628,-0.7938
NUS,2023-06-30,1.4635,-0.3504,-0.6666,
NUS,2023-09-30,0.9721,-0.0631,-0.6387,
NUS,2023-12-31,0.8987,-0.2844,-0.6367,
NUS,2024-03-31,0.8128,-0.2344,-0.4608,
NUS,2024-06-30,0.6689,-0.2962,-0.2193,
NUS,2024-09-30,0.5303,-0.0578,0.7009,
NUS,2024-12-31,0.5094,,0.4329,
NVCR,2016-03-31,22.4957,-0.1941,-0.4406,2.3267
NVCR,2016-06-30,17.757,-0.2682,0.4824,4.4182
NVCR,2016-09-30,12.4787,-0.0808,1.3244,7.7564
NVCR,2016-12-31,11.3151,0.0318,1.5732,9.735
NVCR,2017-03-31,11.7367,1.1358,1.6914,7.3136
NVCR,2017-06-30,27.2512,0.1474,0.8092,2.4277
NVCR,2019-03-31,17.1338,0.3126,0.398,0.72
NVCR,2019-06-30,22.4804,0.1827,-0.0622,0.0992
NVCR,2019-09-30,26.5809,0.1269,0.4885,0.016
NVCR,2019-12-31,29.95,-0.2009,1.0534,-0.1296
NVCR,2020-03-31,16.3398,-0.1194,0.9629,-0.1069
NVCR,2020-06-30,14.3808,0.8771,2.7406,-0.3002
NVCR,2020-09-30,27.0535,0.5546,0.0437,-0.8549
NVCR,2020-12-31,42.0945,-0.2361,-0.5661,-0.9137
NVCR,2021-03-31,23.3078,0.6782,-0.3732,-0.8818
NVCR,2021-06-30,38.8897,-0.4763,-0.6867,-0.9228
NVCR,2021-09-30,20.5249,-0.3537,-0.346,-0.8655
NVCR,2021-12-31,13.3823,0.1035,-0.023,-0.6031
NVCR,2022-03-31,19.3995,-0.1611,-0.2741,-0.7849
NVCR,2022-06-30,16.3963,0.0932,-0.4029,-0.7439
NVCR,2022-09-30,17.854,-0.0346,-0.7874,-0.83
NVCR,2022-12-31,17.2624,-0.1801,-0.7965,-0.8237
NVCR,2023-03-31,15.9519,-0.3099,-0.7401,-0.8188
NVCR,2023-06-30,11.3354,-0.6108,-0.5872,
NVCR,2023-09-30,5.0571,-0.0755,-0.0322,
NVCR,2023-12-31,4.7549,0.0469,0.996,
NVCR,2024-03-31,5.6539,0.096,0.1401,
NVCR,2024-06-30,6.1076,-0.0876,0.0391,
NVCR,2024-09-30,5.6539,0.9066,-0.1734,
NVCR,2024-12-31,9.9399,,-0.5661,
NVDA,2010-03-31,7.5174,-0.4132,0.0609,-0.2533
NVDA,2010-06-30,3.7507,0.144,0.5612,0.3996
NVDA,2010-09-30,4.5208,0.3185,0.0711,0.3627
NVDA,2010-12-31,6.4697,0.1987,-0.1,0.0698
NVDA,2011-03-31,5.1379,-0.1365,-0.1658,0.0023
NVDA,2011-06-30,4.2292,-0.2152,-0.133,0.2071
NVDA,2011-09-30,2.9924,0.1079,0.0663,0.5374
NVDA,2011-12-31,3.4792,0.1111,-0.1097,0.5144
NVDA,2012-03-31,2.4742,-0.1026,-0.1564,0.4282
NVDA,2012-06-30,2.0953,-0.0347,0.034,0.5362
NVDA,2012-09-30,1.9803,-0.075,0.1931,0.959
NVDA,2012-12-31,1.7213,0.0529,0.3352,1.8427
NVDA,2013-03-31,1.6512,0.0999,0.4242,1.9292
NVDA,2013-06-30,1.946,0.1138,0.3466,2.5229
NVDA,2013-09-30,2.3163,0.0351,0.2084,3.6186
NVDA,2013-12-31,2.4284,0.123,0.274,5.9609
NVDA,2014-03-31,3.114,0.0399,0.1887,5.3335
NVDA,2014-06-30,3.2784,-0.0005,0.1034,7.0908
NVDA,2014-09-30,3.2549,0.0913,0.3588,9.0189
NVDA,2014-12-31,3.6726,0.0479,0.6712,8.9438
NVDA,2015-03-31,2.5645,-0.0347,0.7302,10.3642
NVDA,2015-06-30,2.4247,0.2309,1.3711,11.0505
NVDA,2015-09-30,3.1989,0.3422,1.8129,10.6195
NVDA,2015-12-31,4.6159,0.0849,2.2696,3.1167
NVDA,2016-03-31,4.9564,0.3228,2.0793,4.1088
NVDA,2016-06-30,6.9054,0.4602,2.0925,2.5363
NVDA,2016-09-30,10.5893,0.5601,1.6213,1.5694
NVDA,2016-12-31,17.1352,0.0218,0.8199,1.2279
NVDA,2017-03-31,17.5103,0.3285,1.133,1.444
NVDA,2017-06-30,23.6125,0.2377,0.6434,1.6526
NVDA,2019-03-31,10.7849,-0.0843,0.4731,5.1123
NVDA,2019-06-30,9.8157,0.061,1.3197,2.7093
NVDA,2019-09-30,10.4378,0.3528,2.1157,1.8005
NVDA,2019-12-31,14.3087,0.1209,1.223,1.4929
NVDA,2020-03-31,25.3002,0.4419,1.0284,3.2278
NVDA,2020-06-30,37.1158,0.425,1.1085,3.4658
NVDA,2020-09-30,53.5029,-0.0349,0.5327,2.2228
NVDA,2020-12-31,51.5707,0.0228,1.2548,2.8019
NVDA,2021-03-31,17.0121,0.4989,1.0456,5.7824
NVDA,2021-06-30,25.6122,0.0359,-0.2416,5.1874
NVDA,2021-09-30,6.4539,0.4199,-0.4136,4.8722
NVDA,2021-12-31,9.2633,-0.0721,-0.5026,3.5736
NVDA,2022-03-31,19.841,-0.4443,0.0189,2.9783
NVDA,2022-06-30,10.8887,-0.199,1.7929,9.4372
NVDA,2022-09-30,8.6593,0.2042,2.5856,14.3888
NVDA,2022-12-31,10.4864,0.901,2.3902,11.7745
NVDA,2023-03-31,44.3528,0.5231,2.254,5.2841
